Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Octopus,Under Refuge,Evasion,,STATE,0.000,218.114,218.114,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Octopus,Stationary,,Alert Sitting,STATE,0.000,218.113,218.113,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Clam1,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Clam1,Lontano,,,STATE,0.000,629.106,629.106,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Clam2,Burrow,Evasion,,STATE,0.000,1800.799,1800.799,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Clam3,Unobservable,,,STATE,0.000,1117.611,1117.611,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,142.556,142.556,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab1,Lontano,,,STATE,0.000,639.922,639.922,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab2,Stationary,,Unknown,STATE,0.000,661.553,661.553,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab2,Vicinity,,,STATE,0.000,634.514,634.514,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab3,Unobservable,,,STATE,0.000,1092.375,1092.375,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Hermit Crab3,Vicinity,,,STATE,0.000,1549.965,1549.965,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Snail1,Under Refuge,Evasion,,STATE,0.000,1800.799,1800.799,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Snail1,Stationary,,Unknown,STATE,0.000,1800.799,1800.799,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Snail1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Haliai S1600001,2022-07-15 10:31:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July15 (post)/S1600001.MP4,1800.800,29.97,post,9,day,yes,Snail2,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
