Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Octopus,Feeding,Feeding,Snails,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Octopus,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam1,Stationary,,Unknown,STATE,0.000,982.416,982.416,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam2,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam2,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab2,Roaming,,Beyond 1/2 tank L,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab3,Stationary,,Unknown,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Hermit Crab3,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Snail1,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Snail1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Snail2,Burrow,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Snail2,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Snail3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab1,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab2,Under Refuge,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab2,Stationary,,Unknown,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Swim Crab3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Octopus,Color change,,Half&half,POINT,39.657,39.657,NA,,
Loki S1090005,2022-06-14 12:33:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1090005.MP4,1800.800,29.97,post,9,crepuscular,no,Clam1,Stationary,,Alert Sitting,STATE,982.417,1800.799,818.382,,
