Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Octopus,Stationary,,Quiet,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Clam1,Stationary,,Unknown,STATE,0.000,480.669,480.669,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Clam1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Clam2,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Clam3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Hermit Crab1,Stationary,,Unknown,STATE,0.000,1409.633,1409.633,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Hermit Crab1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Hermit Crab2,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Hermit Crab3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail1,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail1,Roaming,,Within 1/2 tank L,STATE,0.000,147.813,147.813,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail2,Roaming,,Beyond 1/2 tank L,STATE,0.000,318.471,318.471,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail3,Roaming,,Within 1/2 tank L,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Snail3,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Swim Crab1,Stationary,,Alert Sitting,STATE,0.000,1620.537,1620.537,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Swim Crab1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Swim Crab2,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Swim Crab2,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080010,2022-06-14 09:10:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080010.MP4,1800.800,29.97,post,9,day,no,Swim Crab3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
