Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Octopus,Stationary,,Quiet,STATE,0.000,483.097,483.097,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam1,Stationary,,Unknown,STATE,0.000,829.980,829.980,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam1,Lontano,,,STATE,0.000,662.066,662.066,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam2,Stationary,,Unknown,STATE,0.000,1800.569,1800.569,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam2,Lontano,,,STATE,0.000,662.066,662.066,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam3,Stationary,,Unknown,STATE,0.000,1800.767,1800.767,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Clam3,Lontano,,,STATE,0.000,662.066,662.066,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,16.430,16.430,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab1,Lontano,,,STATE,0.000,662.065,662.065,,
Loki S1030002,2022-06-11 11:01:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030002.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab2,Under Refuge,Evasion,,STATE,0.000,102.069,102.069,,
