Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Feeding,Feeding,Swimmer crabs,STATE,0.000,730.648,730.648,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Under Refuge,Evasion,,STATE,0.000,730.648,730.648,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Stationary,,Alert Sitting,STATE,0.000,730.647,730.647,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Clam1,Burrow,Evasion,,STATE,0.000,885.076,885.076,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Clam1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Clam2,Burrow,Evasion,,STATE,0.000,1132.534,1132.534,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Clam2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Clam3,Burrow,Evasion,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab1,Unobservable,,,STATE,0.000,712.866,712.866,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab2,Stationary,,Alert Sitting,STATE,0.000,56.975,56.975,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab2,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Roaming,,Beyond 1/2 tank L,STATE,0.000,18.025,18.025,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Lontano,,,STATE,0.000,1186.588,1186.588,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Snail1,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Snail1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Snail2,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Snail2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Snail3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab1,Unobservable,,,STATE,0.000,715.631,715.631,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab2,Unobservable,,,STATE,0.000,715.621,715.621,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab3,Unobservable,,,STATE,0.000,721.039,721.039,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Unobservable,,,STATE,18.026,225.324,207.298,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab2,Roaming,,Within 1/2 tank L,STATE,56.976,279.402,222.426,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Under Refuge,Evasion,,STATE,225.325,461.465,236.140,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Roaming,,Beyond 1/2 tank L,STATE,225.325,360.519,135.194,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab2,Stationary,,Alert Sitting,STATE,279.403,335.282,55.879,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab2,Roaming,,Within 1/2 tank L,STATE,335.283,1315.796,980.513,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Stationary,,Alert Sitting,STATE,360.520,461.465,100.945,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab3,Roaming,,Beyond 1/2 tank L,STATE,461.466,1186.588,725.122,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Hermit Crab1,Stationary,,Unknown,STATE,712.867,983.421,270.554,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab2,Stationary,,Alert Sitting,STATE,715.622,775.192,59.570,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab2,Lontano,,,STATE,715.622,1800.799,1085.177,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab1,Stationary,,Alert Sitting,STATE,715.632,733.657,18.025,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab1,Vicinity,,,STATE,715.632,733.658,18.026,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Color change,,Light to Dark,POINT,719.238,719.238,NA,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab3,Under Refuge,Evasion,,STATE,721.040,814.775,93.735,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab3,Stationary,,Alert Sitting,STATE,721.040,800.354,79.314,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab3,Lontano,,,STATE,721.040,1800.799,1079.759,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Roaming,,Identity,STATE,730.648,757.091,26.443,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Predation,Feeding,Benthic crabs|Successful,POINT,733.649,733.649,NA,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Swim Crab1,Unobservable,,,STATE,733.658,1800.799,1067.141,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Feeding,Feeding,Benthic crabs,STATE,735.650,1800.799,1065.149,,
Haliai S1540001,2022-07-12 10:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540001.MP4,1800.800,29.97,pre,6,day,yes,Octopus,Grope,,Hermit crabs,POINT,735.650,735.650,NA,,
