Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Octopus,Under Refuge,Evasion,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Octopus,Stationary,,Alert Sitting,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Clam1,Stationary,,Alert Sitting,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Clam1,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Clam2,Stationary,,Alert Sitting,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Clam2,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Clam3,Unobservable,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab1,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab2,Roaming,,Beyond 1/2 tank L,STATE,0.000,88.326,88.326,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab2,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab3,Burrow,Evasion,,STATE,0.000,373.137,373.137,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab3,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Snail1,Climb,Evasion,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Snail1,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Snail2,Climb,Evasion,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Snail2,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Snail3,Unobservable,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Swim Crab1,Burrow,Evasion,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Swim Crab1,Lontano,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Swim Crab2,Unobservable,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Swim Crab3,Unobservable,,,STATE,0.000,900.000,900.000,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab2,Stationary,,Alert Sitting,STATE,88.327,900.000,811.673,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Hermit Crab3,Stationary,,Alert Sitting,STATE,373.138,900.000,526.862,,
Haliai S1540007,2022-07-12 13:44:00,,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July12 (exp)/S1540007.MP4,1800.800,29.97,exposure,6,night,no,Octopus,Color change,,Light to Dark,POINT,847.222,847.222,NA,,
