Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Octopus,Stationary,,Quiet,STATE,0.000,1720.623,1720.623,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Clam1,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Clam2,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Clam3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,832.800,832.800,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Hermit Crab1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Hermit Crab2,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Hermit Crab3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail1,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail2,Roaming,,Beyond 1/2 tank L,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail3,Roaming,,Within 1/2 tank L,STATE,0.000,991.429,991.429,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Snail3,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Swim Crab1,Stationary,,Alert Sitting,STATE,0.000,618.276,618.276,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Swim Crab1,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1080011,2022-06-14 09:40:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June14 (post)/S1080011.MP4,1800.800,29.97,post,9,day,no,Swim Crab2,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
