Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Octopus,Feeding,Feeding,Clams,STATE,0.000,257.772,257.772,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Octopus,Under Refuge,Evasion,,STATE,0.000,198.383,198.383,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Octopus,Stationary,,Alert Sitting,STATE,0.000,198.382,198.382,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Clam1,Burrow,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Clam2,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Clam3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab1,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab2,Stationary,,Alert Sitting,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab2,Lontano,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Hermit Crab3,Unobservable,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Snail1,Climb,Evasion,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Snail1,Vicinity,,,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Snail2,Stationary,,Unknown,STATE,0.000,1800.799,1800.799,,
Loki S1020015,2022-06-11 10:00:00,,/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1020015.MP4,1800.800,29.97,pre,6,day,no,Snail2,Vicinity,,,STATE,0.000,1800.799,1800.799,,
